Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor_M_quadrado;Tipo Agregado
22326;Apartamento;Tijuca;2;0;0;85;1400.0;580.0;105.0;16.47;Apartamento
22331;Apartamento;Flamengo;3;0;0;100;2500.0;980.0;105.0;25.0;Apartamento
22335;Apartamento;Leblon;3;1;1;105;4200.0;2056.0;383.0;40.0;Apartamento
22337;Apartamento;Copacabana;2;0;0;77;2000.0;640.0;99.0;25.97;Apartamento
22340;Apartamento;Barra da Tijuca;3;3;3;163;6000.0;2300.0;435.0;36.81;Apartamento
22341;Apartamento;Copacabana;3;0;1;150;5000.0;1000.0;0.0;33.33;Apartamento
22346;Apartamento;Barra da Tijuca;2;1;1;90;2600.0;1100.0;242.0;28.89;Apartamento
22350;Apartamento;Copacabana;2;0;0;65;2000.0;800.0;160.0;30.77;Apartamento
22351;Apartamento;Ipanema;4;2;1;257;8000.0;2800.0;680.0;31.13;Apartamento
22352;Apartamento;Barra da Tijuca;3;1;2;174;9000.0;2400.0;600.0;51.72;Apartamento
22354;Apartamento;Copacabana;1;0;0;52;2500.0;980.0;109.0;48.08;Apartamento
22358;Apartamento;Tijuca;3;2;1;108;2499.0;730.0;150.0;23.14;Apartamento
22359;Apartamento;Copacabana;2;0;0;90;3000.0;800.0;218.0;33.33;Apartamento
22361;Apartamento;Tijuca;1;0;0;44;1500.0;257.0;20.0;34.09;Apartamento
22364;Apartamento;Copacabana;3;1;0;100;3500.0;1510.0;186.0;35.0;Apartamento
22366;Apartamento;Barra da Tijuca;4;3;4;249;8500.0;3800.0;753.0;34.14;Apartamento
22367;Apartamento;Barra da Tijuca;2;1;0;60;1200.0;669.0;0.0;20.0;Apartamento
22369;Apartamento;Ipanema;2;1;0;76;2700.0;878.0;125.0;35.53;Apartamento
22370;Apartamento;Copacabana;1;1;0;45;2300.0;1500.0;180.0;51.11;Apartamento
22374;Apartamento;Barra da Tijuca;3;1;1;127;4000.0;1560.0;461.0;31.5;Apartamento
22375;Apartamento;Ipanema;3;1;1;150;5000.0;2300.0;500.0;33.33;Apartamento
22379;Apartamento;Barra da Tijuca;3;1;2;170;5000.0;1150.0;585.0;29.41;Apartamento
22380;Apartamento;Copacabana;1;0;0;50;2500.0;516.0;30.0;50.0;Apartamento
22382;Apartamento;Copacabana;3;0;0;110;4000.0;525.0;0.0;36.36;Apartamento
22386;Apartamento;Copacabana;3;1;1;128;4000.0;1400.0;300.0;31.25;Apartamento
22388;Apartamento;Leblon;3;0;1;100;4500.0;1116.0;279.0;45.0;Apartamento
22389;Apartamento;Barra da Tijuca;2;1;1;93;2800.0;1035.0;289.0;30.11;Apartamento
22391;Apartamento;Barra da Tijuca;3;2;1;85;2500.0;800.0;233.0;29.41;Apartamento
22393;Apartamento;Leblon;4;3;0;230;9000.0;5030.0;760.0;39.13;Apartamento
22395;Apartamento;Barra da Tijuca;2;1;1;81;2000.0;1050.0;0.0;24.69;Apartamento
22398;Apartamento;Copacabana;3;0;1;120;3100.0;2000.0;200.0;25.83;Apartamento
22399;Apartamento;Barra da Tijuca;2;2;1;100;2750.0;1115.0;241.0;27.5;Apartamento
22400;Apartamento;Barra da Tijuca;3;2;1;100;5000.0;1000.0;0.0;50.0;Apartamento
22402;Apartamento;Copacabana;3;1;3;280;6500.0;2300.0;524.0;23.21;Apartamento
22406;Apartamento;Botafogo;1;0;0;21;1000.0;282.0;25.0;47.62;Apartamento
22411;Apartamento;Ipanema;2;0;0;90;3000.0;1400.0;0.0;33.33;Apartamento
22413;Apartamento;Botafogo;2;0;0;60;1900.0;900.0;75.0;31.67;Apartamento
22414;Apartamento;Tijuca;3;2;1;99;3200.0;685.0;225.0;32.32;Apartamento
22415;Apartamento;Copacabana;1;1;1;65;5000.0;1650.0;0.0;76.92;Apartamento
22417;Apartamento;Barra da Tijuca;2;1;1;90;2000.0;1800.0;2332.0;22.22;Apartamento
22419;Apartamento;Botafogo;1;0;0;51;2000.0;590.0;26.0;39.22;Apartamento
22422;Apartamento;Ipanema;3;1;1;100;4500.0;1200.0;250.0;45.0;Apartamento
22423;Apartamento;Copacabana;2;0;1;110;5500.0;800.0;350.0;50.0;Apartamento
22424;Apartamento;Ipanema;2;0;0;54;2800.0;500.0;0.0;51.85;Apartamento
22426;Apartamento;Copacabana;1;0;0;59;1700.0;562.0;92.0;28.81;Apartamento
22427;Apartamento;Barra da Tijuca;1;1;1;65;3500.0;1500.0;280.0;53.85;Apartamento
22428;Apartamento;Tijuca;2;1;0;78;1800.0;620.0;62.0;23.08;Apartamento
22429;Apartamento;Leblon;2;1;0;80;3200.0;1500.0;277.0;40.0;Apartamento
22430;Apartamento;Ipanema;2;1;1;85;10000.0;3900.0;300.0;117.65;Apartamento
22432;Apartamento;Copacabana;3;0;0;120;4100.0;950.0;311.0;34.17;Apartamento
22434;Apartamento;Barra da Tijuca;2;1;1;67;1800.0;1350.0;160.0;26.87;Apartamento
22436;Apartamento;Barra da Tijuca;2;1;1;85;2000.0;1450.0;135.0;23.53;Apartamento
22438;Apartamento;Barra da Tijuca;4;3;2;303;8900.0;2277.0;1690.0;29.37;Apartamento
22439;Apartamento;Barra da Tijuca;4;2;4;240;8000.0;4500.0;1000.0;33.33;Apartamento
22445;Apartamento;Copacabana;1;1;1;90;3000.0;1358.0;0.0;33.33;Apartamento
22447;Apartamento;Barra da Tijuca;2;1;1;94;2600.0;1320.0;137.0;27.66;Apartamento
22449;Apartamento;Ipanema;1;0;1;52;2800.0;749.0;0.0;53.85;Apartamento
22450;Apartamento;Barra da Tijuca;2;1;2;88;3200.0;1111.0;123.0;36.36;Apartamento
22456;Apartamento;Barra da Tijuca;4;2;2;146;4200.0;1800.0;3500.0;28.77;Apartamento
22457;Apartamento;Flamengo;2;0;0;77;1700.0;900.0;131.0;22.08;Apartamento
22460;Apartamento;Copacabana;3;0;1;125;2800.0;645.0;364.0;22.4;Apartamento
22461;Apartamento;Ipanema;2;1;0;70;4199.0;470.0;195.0;59.99;Apartamento
22466;Apartamento;Copacabana;1;0;0;45;2000.0;640.0;22.0;44.44;Apartamento
22467;Apartamento;Tijuca;2;0;0;69;1700.0;760.0;62.0;24.64;Apartamento
22468;Apartamento;Botafogo;2;1;1;52;3100.0;1700.0;330.0;59.62;Apartamento
22471;Apartamento;Ipanema;4;2;1;257;8000.0;2800.0;680.0;31.13;Apartamento
22475;Apartamento;Leblon;1;0;0;62;3000.0;890.0;173.0;48.39;Apartamento
22476;Apartamento;Ipanema;4;1;2;220;8700.0;2300.0;0.0;39.55;Apartamento
22478;Apartamento;Barra da Tijuca;3;3;3;197;10000.0;2262.0;410.0;50.76;Apartamento
22483;Apartamento;Tijuca;2;3;0;70;1680.0;230.0;45.0;24.0;Apartamento
22484;Apartamento;Ipanema;3;2;0;100;5000.0;1200.0;200.0;50.0;Apartamento
22485;Apartamento;Flamengo;3;1;0;169;5200.0;1584.0;386.0;30.77;Apartamento
22489;Apartamento;Barra da Tijuca;2;1;1;67;1600.0;750.0;0.0;23.88;Apartamento
22490;Apartamento;Copacabana;3;0;1;110;3000.0;900.0;0.0;27.27;Apartamento
22493;Apartamento;Ipanema;2;0;1;70;3500.0;698.0;250.0;50.0;Apartamento
22494;Apartamento;Flamengo;3;0;1;115;3500.0;970.0;130.0;30.43;Apartamento
22497;Apartamento;Copacabana;1;0;0;30;1600.0;480.0;70.0;53.33;Apartamento
22498;Apartamento;Ipanema;4;2;1;170;13000.0;3300.0;700.0;76.47;Apartamento
22499;Apartamento;Ipanema;4;2;3;203;12000.0;1650.0;538.0;59.11;Apartamento
22500;Apartamento;Botafogo;2;1;2;84;4230.0;1130.0;260.0;50.36;Apartamento
22507;Apartamento;Barra da Tijuca;2;1;1;100;3500.0;985.0;230.0;35.0;Apartamento
22508;Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;850.0;51.43;Apartamento
22511;Apartamento;Barra da Tijuca;3;3;3;160;8500.0;2300.0;345.0;53.12;Apartamento
22512;Apartamento;Barra da Tijuca;3;3;3;266;8900.0;3500.0;480.0;33.46;Apartamento
22523;Apartamento;Barra da Tijuca;4;3;4;366;12800.0;3157.0;0.0;34.97;Apartamento
22524;Apartamento;Leblon;2;0;0;73;3000.0;500.0;284.0;41.1;Apartamento
22525;Apartamento;Barra da Tijuca;2;1;1;72;1700.0;870.0;160.0;23.61;Apartamento
22527;Apartamento;Tijuca;3;1;0;75;1900.0;860.0;141.0;25.33;Apartamento
22528;Apartamento;Barra da Tijuca;3;2;1;105;3500.0;1400.0;271.0;33.33;Apartamento
22534;Apartamento;Copacabana;4;2;2;389;13640.0;4829.0;1154.0;35.06;Apartamento
22537;Apartamento;Copacabana;1;0;0;60;2400.0;530.0;78.0;40.0;Apartamento
22539;Apartamento;Leblon;2;1;1;90;10500.0;23511.0;352.0;116.67;Apartamento
22541;Apartamento;Leblon;4;3;2;280;10000.0;3315.0;770.0;35.71;Apartamento
22542;Apartamento;Ipanema;3;1;1;118;6000.0;980.0;250.0;50.85;Apartamento
22544;Apartamento;Botafogo;3;2;1;100;4500.0;1600.0;205.0;45.0;Apartamento
22548;Apartamento;Flamengo;1;0;0;48;2200.0;478.0;0.0;45.83;Apartamento
22549;Apartamento;Copacabana;2;0;0;67;2450.0;679.0;80.0;36.57;Apartamento
22550;Apartamento;Ipanema;1;0;0;55;2000.0;630.0;19.0;36.36;Apartamento
22554;Apartamento;Barra da Tijuca;1;1;0;62;1700.0;945.0;180.0;27.42;Apartamento
22562;Apartamento;Leblon;1;1;1;50;4300.0;1730.0;259.0;86.0;Apartamento
22563;Apartamento;Copacabana;2;0;1;70;4100.0;700.0;90.0;58.57;Apartamento
22564;Apartamento;Copacabana;1;0;0;50;1950.0;450.0;70.0;39.0;Apartamento
22565;Apartamento;Barra da Tijuca;2;1;1;85;2250.0;1561.0;197.0;26.47;Apartamento
22566;Apartamento;Barra da Tijuca;3;2;0;98;2300.0;887.0;177.0;23.47;Apartamento
22567;Apartamento;Barra da Tijuca;3;2;2;140;5500.0;1900.0;700.0;39.29;Apartamento
22570;Apartamento;Leblon;3;0;1;80;3000.0;1010.0;249.0;37.5;Apartamento
22572;Apartamento;Tijuca;1;0;0;28;1000.0;360.0;25.0;35.71;Apartamento
22579;Apartamento;Leblon;2;0;0;70;3000.0;760.0;0.0;42.86;Apartamento
188;Casa;Tijuca;4;1;1;191;4000.0;300.0;0.0;20.94;Casa
345;Casa;Botafogo;12;5;0;500;18000.0;0.0;1800.0;36.0;Casa
526;Casa;Barra da Tijuca;6;4;6;540;25000.0;2333.0;2900.0;46.3;Casa
559;Casa;Barra da Tijuca;4;6;2;232;6500.0;1100.0;800.0;28.02;Casa
648;Casa;Barra da Tijuca;4;6;2;800;9800.0;0.0;490.0;12.25;Casa
655;Casa;Tijuca;4;6;0;160;3500.0;0.0;0.0;21.88;Casa
697;Casa;Barra da Tijuca;5;4;5;890;17000.0;2500.0;2500.0;19.1;Casa
742;Casa;Barra da Tijuca;6;1;0;425;13000.0;0.0;580.0;30.59;Casa
880;Casa;Barra da Tijuca;5;4;2;600;8000.0;0.0;0.0;13.33;Casa
1211;Casa;Tijuca;2;0;0;50;2100.0;100.0;0.0;42.0;Casa
2165;Casa;Barra da Tijuca;6;3;4;273;22000.0;2300.0;25000.0;80.59;Casa
2508;Casa;Barra da Tijuca;4;4;4;450;9000.0;1123.0;0.0;20.0;Casa
2510;Casa;Barra da Tijuca;5;3;4;800;7500.0;2100.0;0.0;9.38;Casa
2544;Casa;Barra da Tijuca;4;2;1;213;6760.0;1010.0;1096.0;31.74;Casa
2638;Casa;Barra da Tijuca;5;5;4;925;22000.0;3129.0;47.0;23.78;Casa
3136;Casa;Barra da Tijuca;6;4;4;480;20000.0;1100.0;0.0;41.67;Casa
3218;Casa;Barra da Tijuca;5;0;5;800;30000.0;2333.0;2899.0;37.5;Casa
3318;Casa;Barra da Tijuca;4;3;1;350;7500.0;970.0;635.0;21.43;Casa
3462;Casa;Barra da Tijuca;5;2;3;580;4500.0;840.0;0.0;7.76;Casa
3626;Casa;Barra da Tijuca;5;3;0;250;12000.0;0.0;550.0;48.0;Casa
3729;Casa;Tijuca;6;4;2;550;18500.0;0.0;0.0;33.64;Casa
3964;Casa;Barra da Tijuca;4;4;2;600;30000.0;1100.0;1328.0;50.0;Casa
4021;Casa;Botafogo;7;0;4;275;16000.0;0.0;622.0;58.18;Casa
4247;Casa;Botafogo;4;4;3;335;12500.0;0.0;3857.0;37.31;Casa
4295;Casa;Barra da Tijuca;4;4;4;500;15000.0;974.0;0.0;30.0;Casa
4432;Casa;Barra da Tijuca;3;4;1;222;4700.0;735.0;247.0;21.17;Casa
5375;Casa;Barra da Tijuca;5;3;5;615;18000.0;2300.0;0.0;29.27;Casa
5583;Casa;Barra da Tijuca;5;5;0;341;8200.0;0.0;794.0;24.05;Casa
5693;Casa;Barra da Tijuca;4;4;2;660;30000.0;1050.0;130.0;45.45;Casa
6167;Casa;Barra da Tijuca;1;0;0;130;5000.0;0.0;0.0;38.46;Casa
6212;Casa;Barra da Tijuca;4;3;1;111;5100.0;735.0;0.0;45.95;Casa
6380;Casa;Barra da Tijuca;5;4;3;1008;10000.0;1390.0;148.0;9.92;Casa
6441;Casa;Barra da Tijuca;5;4;5;638;25000.0;1450.0;1800.0;39.18;Casa
6458;Casa;Barra da Tijuca;5;3;3;400;8450.0;790.0;600.0;21.12;Casa
6948;Casa;Tijuca;4;5;0;274;19000.0;0.0;0.0;69.34;Casa
6961;Casa;Copacabana;3;1;2;150;8000.0;0.0;99.0;53.33;Casa
7003;Casa;Botafogo;4;2;0;221;13000.0;0.0;0.0;58.82;Casa
7083;Casa;Barra da Tijuca;4;0;2;400;5500.0;2619.0;0.0;13.75;Casa
7219;Casa;Barra da Tijuca;5;2;5;320;16000.0;1000.0;800.0;50.0;Casa
7792;Casa;Barra da Tijuca;5;4;3;622;10000.0;1134.0;0.0;16.08;Casa
8196;Casa;Barra da Tijuca;5;0;5;580;17000.0;1800.0;0.0;29.31;Casa
8510;Casa;Barra da Tijuca;6;5;5;765;7000.0;1699.0;0.0;9.15;Casa
8547;Casa;Barra da Tijuca;5;2;4;622;10000.0;1129.0;0.0;16.08;Casa
8785;Casa;Barra da Tijuca;6;4;4;300;13000.0;800.0;1500.0;43.33;Casa
9213;Casa;Barra da Tijuca;6;0;0;324;7000.0;0.0;300.0;21.6;Casa
9365;Casa;Tijuca;3;0;0;45;2500.0;0.0;0.0;55.56;Casa
9663;Casa;Barra da Tijuca;5;6;4;788;18000.0;2214.0;2181.0;22.84;Casa
9980;Casa;Barra da Tijuca;4;2;4;250;8000.0;1800.0;360.0;32.0;Casa
9994;Casa;Botafogo;8;3;0;418;15000.0;0.0;0.0;35.89;Casa
10637;Casa;Barra da Tijuca;3;2;3;338;3500.0;954.0;0.0;10.36;Casa
10841;Casa;Barra da Tijuca;4;4;2;600;30000.0;1050.0;1300.0;50.0;Casa
10897;Casa;Barra da Tijuca;3;0;3;400;4000.0;776.0;0.0;10.0;Casa
10986;Casa;Barra da Tijuca;4;4;4;428;8500.0;1085.0;1311.0;19.86;Casa
11021;Casa;Leblon;4;4;4;669;15000.0;3400.0;2930.0;22.42;Casa
11036;Casa;Tijuca;4;3;3;164;3900.0;0.0;175.0;23.78;Casa
11081;Casa;Barra da Tijuca;5;3;3;500;15000.0;1200.0;0.0;30.0;Casa
11161;Casa;Botafogo;3;0;0;88;5800.0;0.0;0.0;65.91;Casa
11336;Casa;Tijuca;7;2;0;340;10000.0;0.0;1944.0;29.41;Casa
11644;Casa;Barra da Tijuca;3;2;2;220;4900.0;675.0;0.0;22.27;Casa
12031;Casa;Barra da Tijuca;5;4;2;421;12000.0;1668.0;1250.0;28.5;Casa
12131;Casa;Barra da Tijuca;6;4;3;430;7500.0;150.0;0.0;17.44;Casa
13053;Casa;Botafogo;4;5;0;600;22000.0;0.0;3142.0;36.67;Casa
13447;Casa;Tijuca;3;5;1;260;6500.0;0.0;1031.0;25.0;Casa
13812;Casa;Ipanema;4;0;1;150;6500.0;1527.0;360.0;43.33;Casa
13913;Casa;Barra da Tijuca;4;4;2;600;30000.0;1100.0;1399.0;50.0;Casa
14056;Casa;Tijuca;2;1;0;96;1900.0;0.0;105.0;19.79;Casa
14199;Casa;Barra da Tijuca;5;4;4;600;7000.0;0.0;1370.0;11.67;Casa
14227;Casa;Tijuca;4;1;0;230;5000.0;0.0;0.0;21.74;Casa
14299;Casa;Ipanema;4;0;0;280;25000.0;0.0;0.0;89.29;Casa
14760;Casa;Ipanema;3;0;0;120;5600.0;1500.0;399.0;46.67;Casa
15019;Casa;Tijuca;6;8;2;215;6000.0;0.0;3500.0;27.91;Casa
15045;Casa;Botafogo;7;1;3;250;12000.0;0.0;1881.0;48.0;Casa
15219;Casa;Barra da Tijuca;5;2;5;600;14000.0;790.0;5400.0;23.33;Casa
15285;Casa;Barra da Tijuca;4;4;4;550;18000.0;1550.0;1860.0;32.73;Casa
15356;Casa;Barra da Tijuca;4;2;2;332;8000.0;510.0;638.0;24.1;Casa
15622;Casa;Barra da Tijuca;4;7;3;280;5900.0;330.0;0.0;21.07;Casa
15770;Casa;Botafogo;7;1;3;250;12000.0;0.0;0.0;48.0;Casa
15817;Casa;Barra da Tijuca;4;4;4;402;10000.0;1500.0;1337.0;24.88;Casa
15842;Casa;Barra da Tijuca;4;3;4;350;12000.0;1300.0;620.0;34.29;Casa
15852;Casa;Barra da Tijuca;4;3;1;200;6500.0;1100.0;0.0;32.5;Casa
16024;Casa;Barra da Tijuca;4;0;4;900;10000.0;1170.0;0.0;11.11;Casa
16255;Casa;Barra da Tijuca;6;3;3;600;5900.0;1000.0;1200.0;9.83;Casa
16375;Casa;Botafogo;2;1;0;80;3300.0;0.0;600.0;41.25;Casa
16449;Casa;Barra da Tijuca;5;6;4;839;32000.0;1306.0;1654.0;38.14;Casa
16600;Casa;Barra da Tijuca;6;6;6;610;20000.0;0.0;400.0;32.79;Casa
16640;Casa;Barra da Tijuca;4;3;4;300;15000.0;1100.0;1070.0;50.0;Casa
16691;Casa;Tijuca;5;1;0;139;3500.0;0.0;545.0;25.18;Casa
16711;Casa;Leblon;4;1;4;371;30000.0;3200.0;0.0;80.86;Casa
17047;Casa;Barra da Tijuca;2;2;1;74;2500.0;770.0;0.0;33.78;Casa
17282;Casa;Barra da Tijuca;4;4;2;600;30000.0;1100.0;0.0;50.0;Casa
17465;Casa;Barra da Tijuca;5;2;0;200;11000.0;1300.0;900.0;55.0;Casa
17591;Casa;Barra da Tijuca;4;0;3;170;4500.0;0.0;0.0;26.47;Casa
17732;Casa;Tijuca;3;0;0;120;2900.0;206.0;0.0;24.17;Casa
17758;Casa;Tijuca;7;4;0;400;10000.0;0.0;283.0;25.0;Casa
18018;Casa;Barra da Tijuca;5;3;5;776;20000.0;2130.0;20000.0;25.77;Casa
18021;Casa;Barra da Tijuca;4;3;4;700;16000.0;2140.0;1700.0;22.86;Casa
18390;Casa;Barra da Tijuca;2;0;2;74;1850.0;0.0;162.0;25.0;Casa
18522;Casa;Barra da Tijuca;5;8;5;640;18000.0;950.0;18000.0;28.12;Casa
18601;Casa;Barra da Tijuca;5;6;0;400;20000.0;0.0;590.0;50.0;Casa
19308;Casa;Barra da Tijuca;5;4;5;420;11991.0;885.0;0.0;28.55;Casa
19427;Casa;Tijuca;3;1;0;198;2000.0;0.0;0.0;10.1;Casa
19569;Casa;Barra da Tijuca;5;4;0;350;12000.0;1000.0;600.0;34.29;Casa
19720;Casa;Barra da Tijuca;5;10;5;600;20000.0;2000.0;0.0;33.33;Casa
19835;Casa;Ipanema;1;0;1;39;3000.0;500.0;200.0;76.92;Casa
19859;Casa;Barra da Tijuca;3;4;1;493;7500.0;2634.0;1235.0;15.21;Casa
19921;Casa;Barra da Tijuca;5;3;2;412;10000.0;1050.0;0.0;24.27;Casa
20129;Casa;Barra da Tijuca;6;3;4;599;12000.0;1600.0;1200.0;20.03;Casa
20143;Casa;Tijuca;2;0;0;71;2300.0;25.0;0.0;32.39;Casa
20365;Casa;Barra da Tijuca;4;6;4;500;25000.0;0.0;1298.0;50.0;Casa
20580;Casa;Botafogo;10;2;4;700;25000.0;0.0;19461.0;35.71;Casa
20982;Casa;Barra da Tijuca;5;1;2;244;7000.0;1624.0;618.0;28.69;Casa
21018;Casa;Barra da Tijuca;6;4;5;600;29000.0;1300.0;0.0;48.33;Casa
21129;Casa;Tijuca;2;0;0;107;2300.0;500.0;0.0;21.5;Casa
21514;Casa;Botafogo;2;1;1;108;3800.0;0.0;0.0;35.19;Casa
21776;Casa;Botafogo;4;0;1;300;10500.0;0.0;40.0;35.0;Casa
21820;Casa;Barra da Tijuca;5;4;5;600;12000.0;2300.0;0.0;20.0;Casa
21940;Casa;Barra da Tijuca;1;0;1;55;1600.0;0.0;0.0;29.09;Casa
22315;Casa;Barra da Tijuca;6;0;5;800;18000.0;825.0;1786.0;22.5;Casa
6;Casa de Condomínio;Barra da Tijuca;5;4;5;750;22000.0;0.0;0.0;29.33;Apartamento
18;Casa de Condomínio;Barra da Tijuca;4;3;2;466;7500.0;2695.0;0.0;16.09;Apartamento
44;Casa de Condomínio;Barra da Tijuca;5;10;5;1600;25000.0;1600.0;0.0;15.62;Apartamento
172;Casa de Condomínio;Barra da Tijuca;4;2;4;595;30000.0;2500.0;2510.0;50.42;Apartamento
217;Casa de Condomínio;Barra da Tijuca;4;4;4;1000;30000.0;2695.0;23715.0;30.0;Apartamento
269;Casa de Condomínio;Barra da Tijuca;5;6;5;640;13800.0;980.0;1800.0;21.56;Apartamento
275;Casa de Condomínio;Barra da Tijuca;5;3;5;1000;20000.0;1800.0;1800.0;20.0;Apartamento
302;Casa de Condomínio;Barra da Tijuca;4;3;2;188;6000.0;1022.0;0.0;31.91;Apartamento
319;Casa de Condomínio;Barra da Tijuca;3;0;2;367;6000.0;510.0;423.0;16.35;Apartamento
347;Casa de Condomínio;Barra da Tijuca;4;2;4;280;8500.0;750.0;620.0;30.36;Apartamento
461;Casa de Condomínio;Barra da Tijuca;4;4;3;280;11000.0;1200.0;1100.0;39.29;Apartamento
572;Casa de Condomínio;Barra da Tijuca;5;6;5;1050;15000.0;2000.0;2000.0;14.29;Apartamento
640;Casa de Condomínio;Barra da Tijuca;5;5;5;600;20000.0;2300.0;0.0;33.33;Apartamento
683;Casa de Condomínio;Barra da Tijuca;4;2;4;470;8500.0;510.0;600.0;18.09;Apartamento
728;Casa de Condomínio;Barra da Tijuca;4;3;2;450;6900.0;1150.0;750.0;15.33;Apartamento
831;Casa de Condomínio;Barra da Tijuca;4;4;2;746;13000.0;510.0;4910.0;17.43;Apartamento
833;Casa de Condomínio;Barra da Tijuca;4;4;3;350;5900.0;300.0;0.0;16.86;Apartamento
908;Casa de Condomínio;Barra da Tijuca;4;4;4;300;9000.0;805.0;0.0;30.0;Apartamento
912;Casa de Condomínio;Barra da Tijuca;4;4;4;340;9000.0;706.0;8024.0;26.47;Apartamento
983;Casa de Condomínio;Barra da Tijuca;4;2;4;800;15000.0;2000.0;0.0;18.75;Apartamento
1008;Casa de Condomínio;Barra da Tijuca;5;4;5;700;16000.0;2150.0;17000.0;22.86;Apartamento
1038;Casa de Condomínio;Barra da Tijuca;6;2;6;556;20000.0;1050.0;0.0;35.97;Apartamento
1058;Casa de Condomínio;Barra da Tijuca;6;0;4;800;17000.0;2695.0;2220.0;21.25;Apartamento
1125;Casa de Condomínio;Barra da Tijuca;5;3;5;700;25000.0;0.0;0.0;35.71;Apartamento
1180;Casa de Condomínio;Barra da Tijuca;5;2;2;450;8500.0;850.0;5500.0;18.89;Apartamento
1190;Casa de Condomínio;Barra da Tijuca;5;4;5;700;25000.0;2000.0;1000.0;35.71;Apartamento
1215;Casa de Condomínio;Barra da Tijuca;4;3;4;1100;15000.0;2000.0;0.0;13.64;Apartamento
1264;Casa de Condomínio;Barra da Tijuca;5;4;5;750;30000.0;2100.0;18000.0;40.0;Apartamento
1379;Casa de Condomínio;Barra da Tijuca;5;3;5;788;18000.0;2000.0;2100.0;22.84;Apartamento
1394;Casa de Condomínio;Barra da Tijuca;4;3;4;168;4000.0;1160.0;3012.0;23.81;Apartamento
1445;Casa de Condomínio;Barra da Tijuca;5;4;5;600;25000.0;0.0;0.0;41.67;Apartamento
1479;Casa de Condomínio;Barra da Tijuca;5;2;5;700;25000.0;0.0;1800.0;35.71;Apartamento
1508;Casa de Condomínio;Barra da Tijuca;4;5;4;1000;28009.0;1600.0;15000.0;28.01;Apartamento
1537;Casa de Condomínio;Barra da Tijuca;4;3;3;280;7800.0;1495.0;0.0;27.86;Apartamento
1604;Casa de Condomínio;Leblon;5;0;5;850;30000.0;1500.0;2600.0;35.29;Apartamento
1626;Casa de Condomínio;Barra da Tijuca;5;0;3;270;20000.0;1150.0;650.0;74.07;Apartamento
1645;Casa de Condomínio;Barra da Tijuca;4;4;4;806;24000.0;2081.0;2300.0;29.78;Apartamento
1694;Casa de Condomínio;Barra da Tijuca;5;3;0;900;20000.0;1308.0;1601.0;22.22;Apartamento
1774;Casa de Condomínio;Barra da Tijuca;4;4;4;869;24000.0;2214.0;2376.0;27.62;Apartamento
1781;Casa de Condomínio;Barra da Tijuca;4;4;4;300;14000.0;1200.0;350.0;46.67;Apartamento
1825;Casa de Condomínio;Barra da Tijuca;4;4;4;700;15000.0;2400.0;18000.0;21.43;Apartamento
1857;Casa de Condomínio;Barra da Tijuca;5;2;5;900;30000.0;1900.0;1400.0;33.33;Apartamento
1915;Casa de Condomínio;Barra da Tijuca;4;4;4;800;30000.0;2700.0;18300.0;37.5;Apartamento
1938;Casa de Condomínio;Barra da Tijuca;5;3;4;407;9000.0;1049.0;8426.0;22.11;Apartamento
1955;Casa de Condomínio;Barra da Tijuca;4;7;4;496;20000.0;1500.0;1306.0;40.32;Apartamento
2135;Casa de Condomínio;Leblon;4;4;4;653;15000.0;3473.0;0.0;22.97;Apartamento
2236;Casa de Condomínio;Leblon;5;0;5;900;30000.0;1500.0;0.0;33.33;Apartamento
2269;Casa de Condomínio;Barra da Tijuca;3;0;3;680;15000.0;1150.0;800.0;22.06;Apartamento
2294;Casa de Condomínio;Barra da Tijuca;6;5;0;906;22000.0;2900.0;2519.0;24.28;Apartamento
2319;Casa de Condomínio;Barra da Tijuca;6;6;6;900;12000.0;2000.0;18000.0;13.33;Apartamento
2399;Casa de Condomínio;Barra da Tijuca;7;8;7;913;30000.0;2882.0;0.0;32.86;Apartamento
2444;Casa de Condomínio;Barra da Tijuca;5;6;4;1000;32000.0;3000.0;1700.0;32.0;Apartamento
2461;Casa de Condomínio;Barra da Tijuca;7;5;6;850;20000.0;2340.0;15000.0;23.53;Apartamento
2462;Casa de Condomínio;Barra da Tijuca;5;0;2;600;10000.0;800.0;1000.0;16.67;Apartamento
2473;Casa de Condomínio;Barra da Tijuca;5;4;5;805;20000.0;1700.0;14000.0;24.84;Apartamento
2521;Casa de Condomínio;Barra da Tijuca;5;2;0;358;10000.0;2333.0;9900.0;27.93;Apartamento
2541;Casa de Condomínio;Barra da Tijuca;4;5;4;500;13000.0;2500.0;2000.0;26.0;Apartamento
2768;Casa de Condomínio;Barra da Tijuca;6;3;4;400;15000.0;1759.0;0.0;37.5;Apartamento
2882;Casa de Condomínio;Barra da Tijuca;5;4;2;360;8400.0;500.0;8000.0;23.33;Apartamento
2982;Casa de Condomínio;Barra da Tijuca;3;5;3;681;20000.0;1907.0;18098.0;29.37;Apartamento
3001;Casa de Condomínio;Barra da Tijuca;4;2;2;316;10000.0;1100.0;8341.0;31.65;Apartamento
3033;Casa de Condomínio;Barra da Tijuca;4;2;2;600;30000.0;1100.0;1399.0;50.0;Apartamento
